code,region,pref,addr,name,elevation,feet,lng,lat,lat2,lng2,point,num,dates,expire,last,call,sname,selevation,sdiff,slng,slat,gsi
JA/OY-143,"Japan - Honshu",Okayama,JA/OY-143,244,801,134.3037,34.7253,134.3037,34.7253,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-143(JA/OY-143),0,241.9,134.3167778,34.70288889,http://maps.gsi.go.jp/#15/34.7253/134.3037
JA/OY-144,"Japan - Honshu",Okayama,JA/OY-144,225,738,133.5349,34.3814,133.5349,34.3814,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-144(JA/OY-144),0,224.4,133.5457778,34.36655555,http://maps.gsi.go.jp/#15/34.3814/133.5349
JA/OY-145,"Japan - Honshu",Okayama,JA/OY-145,152,499,133.5054,34.3402,133.5054,34.3402,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-145(JA/OY-145),0,151.7,133.5083333,34.33488889,http://maps.gsi.go.jp/#15/34.3402/133.5054
JA/OY-U-PM64rl69,"Japan - Honshu",Okayama,JA/OY-U-PM64rl69,169,554.5,133.4693333,34.49933333,133.4693333,34.49933333,34.49933333,"","","","","","",Saddle-U-PM64rl69,18.8,150.2,133.4526667,34.50211111,http://maps.gsi.go.jp/#15/34.49933333/133.4693333
JA/OY-U-PM64rs28,"Japan - Honshu",Okayama,JA/OY-U-PM64rs28,567.4,1861.5,133.4364444,34.78622222,133.4364444,34.78622222,34.78622222,"","","","","","",Saddle-U-PM64rs28,403,164.4,133.4324444,34.76233333,http://maps.gsi.go.jp/#15/34.78622222/133.4364444
JA/OY-U-PM64sh32,"Japan - Honshu",Okayama,JA/OY-U-PM64sh32,184.6,605.6,133.5314444,34.30366666,133.5314444,34.30366666,34.30366666,"","","","","","",Saddle-U-PM64sh32,0,184.6,133.5336667,34.29833333,http://maps.gsi.go.jp/#15/34.30366666/133.5314444
JA/OY-U-PM64sj14,"Japan - Honshu",Okayama,JA/OY-U-PM64sj14,165.7,543.6,133.5133333,34.39555555,133.5133333,34.39555555,34.39555555,"","","","","","",Saddle-U-PM64sj14,0,165.7,133.5137778,34.38966666,http://maps.gsi.go.jp/#15/34.39555555/133.5133333
JA/OY-U-PM64sl83,"Japan - Honshu",Okayama,JA/OY-U-PM64sl83,247.8,813,133.5715556,34.47088889,133.5715556,34.47088889,34.47088889,"","","","","","",Saddle-U-PM64sl83,47.7,200.1,133.5781111,34.49455555,http://maps.gsi.go.jp/#15/34.47088889/133.5715556
JA/OY-U-PM64sl85,"Japan - Honshu",Okayama,JA/OY-U-PM64sl85,242.1,794.3,133.5685556,34.48311111,133.5685556,34.48311111,34.48311111,"","","","","","",Saddle-U-PM64sl85,66.8,175.3,133.5702222,34.47777778,http://maps.gsi.go.jp/#15/34.48311111/133.5685556
JA/OY-U-PM64sm05,"Japan - Honshu",Okayama,JA/OY-U-PM64sm05,211.8,694.9,133.5068889,34.52311111,133.5068889,34.52311111,34.52311111,"","","","","","",Saddle-U-PM64sm05,47.9,163.9,133.5113333,34.53033333,http://maps.gsi.go.jp/#15/34.52311111/133.5068889
JA/OY-U-PM64sm21,"Japan - Honshu",Okayama,JA/OY-U-PM64sm21,218.5,716.9,133.523,34.50666667,133.523,34.50666667,34.50666667,"","","","","","",Saddle-U-PM64sm21,55.5,163,133.5215556,34.53622222,http://maps.gsi.go.jp/#15/34.50666667/133.523
JA/OY-U-PM64sm55,"Japan - Honshu",Okayama,JA/OY-U-PM64sm55,261.9,859.2,133.5466667,34.52155556,133.5466667,34.52155556,34.52155556,"","","","","","",Saddle-U-PM64sm55,96.7,165.2,133.5462222,34.53266667,http://maps.gsi.go.jp/#15/34.52155555/133.5466667
JA/OY-U-PM64sn50,"Japan - Honshu",Okayama,JA/OY-U-PM64sn50,302.8,993.4,133.5456667,34.54522222,133.5456667,34.54522222,34.54522222,"","","","","","",Saddle-U-PM64sn50,135.4,167.4,133.5537778,34.55111111,http://maps.gsi.go.jp/#15/34.54522222/133.5456667
JA/OY-U-PM64sp60,"Japan - Honshu",Okayama,JA/OY-U-PM64sp60,252.6,828.7,133.5564444,34.62577778,133.5564444,34.62577778,34.62577778,"","","","","","",Saddle-U-PM64sp60,76.6,176,133.5447778,34.63077778,http://maps.gsi.go.jp/#15/34.62577778/133.5564444
JA/OY-U-PM64sq83,"Japan - Honshu",Okayama,JA/OY-U-PM64sq83,522.1,1712.9,133.5708889,34.68022222,133.5708889,34.68022222,34.68022222,"","","","","","",Saddle-U-PM64sq83,356.4,165.7,133.5417778,34.70677778,http://maps.gsi.go.jp/#15/34.68022222/133.5708889
JA/OY-U-PM64sv89,"Japan - Honshu",Okayama,JA/OY-U-PM64sv89,400.5,1314,133.567,34.91355556,133.567,34.91355556,34.91355556,"","","","","","",Saddle-U-PM64sv89,246.7,153.8,133.5682222,34.916,http://maps.gsi.go.jp/#15/34.91355556/133.567
JA/OY-U-PM64sx39,"Japan - Honshu",Okayama,JA/OY-U-PM64sx39,653.3,2143.3,133.5305556,34.99711111,133.5305556,34.99711111,34.99711111,"","","","","","",Saddle-U-PM64sx39,376.6,276.7,133.5455556,35.04033333,http://maps.gsi.go.jp/#15/34.99711111/133.5305556
JA/OY-U-PM64tq49,"Japan - Honshu",Okayama,JA/OY-U-PM64tq49,510.7,1675.5,133.6191111,34.70555556,133.6191111,34.70555556,34.70555556,"","","","","","",Saddle-U-PM64tq49,291.5,219.2,133.5833333,34.71677778,http://maps.gsi.go.jp/#15/34.70555556/133.6191111
JA/OY-U-PM64tv36,"Japan - Honshu",Okayama,JA/OY-U-PM64tv36,548.3,1798.9,133.6107778,34.90088889,133.6107778,34.90088889,34.90088889,"","","","","","",Saddle-U-PM64tv36,385.7,162.6,133.6018889,34.89266667,http://maps.gsi.go.jp/#15/34.90088889/133.6107778
JA/OY-U-PM64un64,"Japan - Honshu",Okayama,JA/OY-U-PM64un64,163.9,537.7,133.7223333,34.56211111,133.7223333,34.56211111,34.56211111,"","","","","","",Saddle-U-PM64un64,5.6,158.3,133.7452222,34.58722222,http://maps.gsi.go.jp/#15/34.56211111/133.7223333
JA/OY-U-PM64uo36,"Japan - Honshu",Okayama,JA/OY-U-PM64uo36,208.6,684.4,133.6984444,34.61222222,133.6984444,34.61222222,34.61222222,"","","","","","",Saddle-U-PM64uo36,37.3,171.3,133.6785556,34.59233333,http://maps.gsi.go.jp/#15/34.61222222/133.6984444
JA/OY-U-PM64vn41,"Japan - Honshu",Okayama,JA/OY-U-PM64vn41,257.4,844.5,133.7902222,34.54833333,133.7902222,34.54833333,34.54833333,"","","","","","",Saddle-U-PM64vn41,31,226.4,133.7978889,34.52744445,http://maps.gsi.go.jp/#15/34.54833333/133.7902222
JA/OY-U-PM64vp68,"Japan - Honshu",Okayama,JA/OY-U-PM64vp68,226.4,742.8,133.8013333,34.66066667,133.8013333,34.66066667,34.66066667,"","","","","","",Saddle-U-PM64vp68,57.4,169,133.7762222,34.643,http://maps.gsi.go.jp/#15/34.66066667/133.8013333
JA/OY-U-PM64wm34,"Japan - Honshu",Okayama,JA/OY-U-PM64wm34,300.2,984.9,133.8663333,34.51844445,133.8663333,34.51844445,34.51844445,"","","","","","",Saddle-U-PM64wm34,142.6,157.6,133.8771111,34.52388889,http://maps.gsi.go.jp/#15/34.51844444/133.8663333
JA/OY-U-PM64wm96,"Japan - Honshu",Okayama,JA/OY-U-PM64wm96,231.2,758.5,133.912,34.52511111,133.912,34.52511111,34.52511111,"","","","","","",Saddle-U-PM64wm96,77,154.2,133.9366667,34.52677778,http://maps.gsi.go.jp/#15/34.52511111/133.912
JA/OY-U-PM64wq21,"Japan - Honshu",Okayama,JA/OY-U-PM64wq21,170.9,560.7,133.8583333,34.67444444,133.8583333,34.67444444,34.67444444,"","","","","","",Saddle-U-PM64wq21,5,165.9,133.8473333,34.65766667,http://maps.gsi.go.jp/#15/34.67444444/133.8583333
JA/OY-U-PM64wt66,"Japan - Honshu",Okayama,JA/OY-U-PM64wt66,347.7,1140.7,133.8848889,34.81933333,133.8848889,34.81933333,34.81933333,"","","","","","",Saddle-U-PM64wt66,197.7,150,133.8682222,34.83244445,http://maps.gsi.go.jp/#15/34.81933333/133.8848889
JA/OY-U-PM64xm36,"Japan - Honshu",Okayama,JA/OY-U-PM64xm36,238.5,782.5,133.9495556,34.527,133.9495556,34.527,34.527,"","","","","","",Saddle-U-PM64xm36,58,180.5,133.9684444,34.54711111,http://maps.gsi.go.jp/#15/34.527/133.9495556
JA/OY-U-PM64xn98,"Japan - Honshu",Okayama,JA/OY-U-PM64xn98,286.8,940.9,133.9994444,34.577,133.9994444,34.577,34.577,"","","","","","",Saddle-U-PM64xn98,116.9,169.9,133.9832222,34.57133333,http://maps.gsi.go.jp/#15/34.577/133.9994444
JA/OY-U-PM64xp48,"Japan - Honshu",Okayama,JA/OY-U-PM64xp48,168,551.2,133.9555556,34.66111111,133.9555556,34.66111111,34.66111111,"","","","","","",Saddle-U-PM64xp48,5.4,162.6,133.9503333,34.67455556,http://maps.gsi.go.jp/#15/34.66111111/133.9555556
JA/OY-U-PM64xq69,"Japan - Honshu",Okayama,JA/OY-U-PM64xq69,256.1,840.2,133.9722222,34.70588889,133.9722222,34.70588889,34.70588889,"","","","","","",Saddle-U-PM64xq69,57.4,198.7,133.9885556,34.71088889,http://maps.gsi.go.jp/#15/34.70588889/133.9722222
JA/OY-U-PM64xt17,"Japan - Honshu",Okayama,JA/OY-U-PM64xt17,331.8,1088.6,133.9275556,34.82211111,133.9275556,34.82211111,34.82211111,"","","","","","",Saddle-U-PM64xt17,162.6,169.2,133.8936667,34.82088889,http://maps.gsi.go.jp/#15/34.82211111/133.9275556
JA/OY-U-PM64xx24,"Japan - Honshu",Okayama,JA/OY-U-PM64xx24,475.7,1560.7,133.9378889,34.97622222,133.9378889,34.97622222,34.97622222,"","","","","","",Saddle-U-PM64xx24,312,163.7,133.9348889,34.97055556,http://maps.gsi.go.jp/#15/34.97622222/133.9378889
JA/OY-U-PM65pb47,"Japan - Honshu",Okayama,JA/OY-U-PM65pb47,1062.1,3484.5,133.2907778,35.071,133.2907778,35.071,35.071,"","","","","","",Saddle-U-PM65pb47,887,175.1,133.2833333,35.06588889,http://maps.gsi.go.jp/#15/35.071/133.2907778
JA/OY-U-PM65pb85,"Japan - Honshu",Okayama,JA/OY-U-PM65pb85,903.8,2965.2,133.3217778,35.064,133.3217778,35.064,35.064,"","","","","","",Saddle-U-PM65pb85,737.5,166.3,133.3067778,35.06266667,http://maps.gsi.go.jp/#15/35.064/133.3217778
JA/OY-U-PM65pb91,"Japan - Honshu",Okayama,JA/OY-U-PM65pb91,865.5,2839.5,133.3327778,35.04944444,133.3327778,35.04944444,35.04944444,"","","","","","",Saddle-U-PM65pb91,713.2,152.3,133.3281111,35.05433333,http://maps.gsi.go.jp/#15/35.04944444/133.3327778
JA/OY-U-PM65pc54,"Japan - Honshu",Okayama,JA/OY-U-PM65pc54,723.2,2372.7,133.2987778,35.104,133.2987778,35.104,35.104,"","","","","","",Saddle-U-PM65pc54,566.9,156.3,133.2913333,35.09833333,http://maps.gsi.go.jp/#15/35.104/133.2987778
JA/OY-U-PM65pc91,"Japan - Honshu",Okayama,JA/OY-U-PM65pc91,732.2,2402.2,133.3261111,35.08822222,133.3261111,35.08822222,35.08822222,"","","","","","",Saddle-U-PM65pc91,557.8,174.4,133.3186667,35.09422222,http://maps.gsi.go.jp/#15/35.08822222/133.3261111
JA/OY-U-PM65qc50,"Japan - Honshu",Okayama,JA/OY-U-PM65qc50,707.1,2319.9,133.3832222,35.08388889,133.3832222,35.08388889,35.08388889,"","","","","","",Saddle-U-PM65qc50,538.4,168.7,133.3848889,35.09088889,http://maps.gsi.go.jp/#15/35.08388889/133.3832222
JA/OY-U-PM65ra00,"Japan - Honshu",Okayama,JA/OY-U-PM65ra00,573.9,1882.9,133.4222222,35.00177778,133.4222222,35.00177778,35.00177778,"","","","","","",Saddle-U-PM65ra00,408.1,165.8,133.4151111,35.01333333,http://maps.gsi.go.jp/#15/35.00177778/133.4222222
JA/OY-U-PM65rb34,"Japan - Honshu",Okayama,JA/OY-U-PM65rb34,922.1,3025.2,133.443,35.06144444,133.443,35.06144444,35.06144444,"","","","","","",Saddle-U-PM65rb34,698.1,224,133.428,35.06411111,http://maps.gsi.go.jp/#15/35.06144444/133.443
JA/OY-U-PM65rb60,"Japan - Honshu",Okayama,JA/OY-U-PM65rb60,802.7,2633.5,133.4744444,35.04177778,133.4744444,35.04177778,35.04177778,"","","","","","",Saddle-U-PM65rb60,652.3,150.4,133.4771111,35.04833333,http://maps.gsi.go.jp/#15/35.04177778/133.4744444
JA/OY-U-PM65rb84,"Japan - Honshu",Okayama,JA/OY-U-PM65rb84,851.7,2794.3,133.4883333,35.061,133.4883333,35.061,35.061,"","","","","","",Saddle-U-PM65rb84,672.7,179,133.4897778,35.08055556,http://maps.gsi.go.jp/#15/35.061/133.4883333
JA/OY-U-PM65re02,"Japan - Honshu",Okayama,JA/OY-U-PM65re02,961,3152.8,133.4221111,35.17511111,133.4221111,35.17511111,35.17511111,"","","","","","",Saddle-U-PM65re02,794.7,166.3,133.419,35.18155556,http://maps.gsi.go.jp/#15/35.17511111/133.4221111
JA/OY-U-PM65sc97,"Japan - Honshu",Okayama,JA/OY-U-PM65sc97,853.2,2799.2,133.5826667,35.11388889,133.5826667,35.11388889,35.11388889,"","","","","","",Saddle-U-PM65sc97,691.7,161.5,133.5841111,35.12,http://maps.gsi.go.jp/#15/35.11388889/133.5826667
JA/OY-U-PM65sf04,"Japan - Honshu",Okayama,JA/OY-U-PM65sf04,1214.6,3984.9,133.5054444,35.22811111,133.5054444,35.22811111,35.22811111,"","","","","","",Saddle-U-PM65sf04,647.9,566.7,133.5747778,35.29,http://maps.gsi.go.jp/#15/35.22811111/133.5054444
JA/OY-U-PM65sf62,"Japan - Honshu",Okayama,JA/OY-U-PM65sf62,1062.4,3485.5,133.5561111,35.21755556,133.5561111,35.21755556,35.21755556,"","","","","","",Saddle-U-PM65sf62,912.3,150.1,133.558,35.236,http://maps.gsi.go.jp/#15/35.21755556/133.5561111
JA/OY-U-PM65tb88,"Japan - Honshu",Okayama,JA/OY-U-PM65tb88,490.2,1608.2,133.6522222,35.07588889,133.6522222,35.07588889,35.07588889,"","","","","","",Saddle-U-PM65tb88,336.8,153.4,133.6571111,35.092,http://maps.gsi.go.jp/#15/35.07588889/133.6522222
JA/OY-U-PM65td81,"Japan - Honshu",Okayama,JA/OY-U-PM65td81,856.2,2809,133.6557778,35.13244444,133.6557778,35.13244444,35.13244444,"","","","","","",Saddle-U-PM65td81,701.4,154.8,133.6563333,35.13788889,http://maps.gsi.go.jp/#15/35.13244444/133.6557778
JA/OY-U-PM65tf29,"Japan - Honshu",Okayama,JA/OY-U-PM65tf29,1064.4,3492.1,133.6042222,35.24933333,133.6042222,35.24933333,35.24933333,"","","","","","",Saddle-U-PM65tf29,912.6,151.8,133.5934444,35.23811111,http://maps.gsi.go.jp/#15/35.24933333/133.6042222
JA/OY-U-PM65ua79,"Japan - Honshu",Okayama,JA/OY-U-PM65ua79,522.9,1715.5,133.728,35.04033333,133.728,35.04033333,35.04033333,"","","","","","",Saddle-U-PM65ua79,367.1,155.8,133.7222222,35.041,http://maps.gsi.go.jp/#15/35.04033333/133.728
JA/OY-U-PM65ua94,"Japan - Honshu",Okayama,JA/OY-U-PM65ua94,323.2,1060.4,133.7441111,35.02055556,133.7441111,35.02055556,35.02055556,"","","","","","",Saddle-U-PM65ua94,157.4,165.8,133.7362222,35.026,http://maps.gsi.go.jp/#15/35.02055556/133.7441111
JA/OY-U-PM65ue97,"Japan - Honshu",Okayama,JA/OY-U-PM65ue97,887.4,2911.4,133.7454444,35.19811111,133.7454444,35.19811111,35.19811111,"","","","","","",Saddle-U-PM65ue97,712.1,175.3,133.7497778,35.19822222,http://maps.gsi.go.jp/#15/35.19811111/133.7454444
JA/OY-U-PM65uf59,"Japan - Honshu",Okayama,JA/OY-U-PM65uf59,733.5,2406.5,133.7153333,35.24688889,133.7153333,35.24688889,35.24688889,"","","","","","",Saddle-U-PM65uf59,578.6,154.9,133.7046667,35.26766667,http://maps.gsi.go.jp/#15/35.24688889/133.7153333
JA/OY-U-PM65va81,"Japan - Honshu",Okayama,JA/OY-U-PM65va81,521.1,1709.6,133.8183333,35.00455556,133.8183333,35.00455556,35.00455556,"","","","","","",Saddle-U-PM65va81,370.6,150.5,133.8213333,35.01277778,http://maps.gsi.go.jp/#15/35.00455556/133.8183333
JA/OY-U-PM65vb25,"Japan - Honshu",Okayama,JA/OY-U-PM65vb25,418.2,1372,133.7741111,35.06433333,133.7741111,35.06433333,35.06433333,"","","","","","",Saddle-U-PM65vb25,252.5,165.7,133.7802222,35.06188889,http://maps.gsi.go.jp/#15/35.06433333/133.7741111
JA/OY-U-PM65vc32,"Japan - Honshu",Okayama,JA/OY-U-PM65vc32,416.5,1366.5,133.7761111,35.09222222,133.7761111,35.09222222,35.09222222,"","","","","","",Saddle-U-PM65vc32,237.2,179.3,133.7716667,35.09977778,http://maps.gsi.go.jp/#15/35.09222222/133.7761111
JA/OY-U-PM65vd14,"Japan - Honshu",Okayama,JA/OY-U-PM65vd14,882.2,2894.3,133.7612222,35.14522222,133.7612222,35.14522222,35.14522222,"","","","","","",Saddle-U-PM65vd14,713.2,169,133.7502222,35.14066667,http://maps.gsi.go.jp/#15/35.14522222/133.7612222
JA/OY-U-PM65vd45,"Japan - Honshu",Okayama,JA/OY-U-PM65vd45,642.3,2107.3,133.7874444,35.14922222,133.7874444,35.14922222,35.14922222,"","","","","","",Saddle-U-PM65vd45,486.2,156.1,133.7858889,35.15277778,http://maps.gsi.go.jp/#15/35.14922222/133.7874444
JA/OY-U-PM65ve50,"Japan - Honshu",Okayama,JA/OY-U-PM65ve50,846.1,2775.9,133.7938889,35.16877778,133.7938889,35.16877778,35.16877778,"","","","","","",Saddle-U-PM65ve50,682.6,163.5,133.7826667,35.17255556,http://maps.gsi.go.jp/#15/35.16877778/133.7938889
JA/OY-U-PM65vh02,"Japan - Honshu",Okayama,JA/OY-U-PM65vh02,751.7,2466.2,133.7527778,35.30022222,133.7527778,35.30022222,35.30022222,"","","","","","",Saddle-U-PM65vh02,578.2,173.5,133.7602222,35.286,http://maps.gsi.go.jp/#15/35.30022222/133.7527778
JA/OY-U-PM65wa15,"Japan - Honshu",Okayama,JA/OY-U-PM65wa15,564.2,1851,133.8458889,35.02211111,133.8458889,35.02211111,35.02211111,"","","","","","",Saddle-U-PM65wa15,308.7,255.5,133.8745556,35.00366667,http://maps.gsi.go.jp/#15/35.02211111/133.8458889
JA/OY-U-PM65xb41,"Japan - Honshu",Okayama,JA/OY-U-PM65xb41,287.9,944.5,133.9561111,35.04755556,133.9561111,35.04755556,35.04755556,"","","","","","",Saddle-U-PM65xb41,128.5,159.4,133.9441111,35.04011111,http://maps.gsi.go.jp/#15/35.04755556/133.9561111
JA/OY-U-PM65xe09,"Japan - Honshu",Okayama,JA/OY-U-PM65xe09,750.9,2463.6,133.9216667,35.20566667,133.9216667,35.20566667,35.20566667,"","","","","","",Saddle-U-PM65xe09,576.6,174.3,133.9283333,35.20322222,http://maps.gsi.go.jp/#15/35.20566667/133.9216667
JA/OY-U-PM65xf45,"Japan - Honshu",Okayama,JA/OY-U-PM65xf45,1074.2,3524.2,133.9576667,35.23266667,133.9576667,35.23266667,35.23266667,"","","","","","",Saddle-U-PM65xf45,901.3,172.9,133.9645556,35.24133333,http://maps.gsi.go.jp/#15/35.23266667/133.9576667
JA/OY-U-PM74al18,"Japan - Honshu",Okayama,JA/OY-U-PM74al18,153.8,504.6,134.0163333,34.495,134.0163333,34.495,34.495,"","","","","","",Saddle-U-PM74al18,0,153.8,134.0206667,34.47833333,http://maps.gsi.go.jp/#15/34.495/134.0163333
JA/OY-U-PM74ap91,"Japan - Honshu",Okayama,JA/OY-U-PM74ap91,181.7,596.1,134.0793333,34.63277778,134.0793333,34.63277778,34.63277778,"","","","","","",Saddle-U-PM74ap91,17.2,164.5,134.1498889,34.65722222,http://maps.gsi.go.jp/#15/34.63277778/134.0793333
JA/OY-U-PM74aq11,"Japan - Honshu",Okayama,JA/OY-U-PM74aq11,232.5,762.8,134.0153333,34.67133333,134.0153333,34.67133333,34.67133333,"","","","","","",Saddle-U-PM74aq11,9.2,223.3,134.0248889,34.70155556,http://maps.gsi.go.jp/#15/34.67133333/134.0153333
JA/OY-U-PM74ar97,"Japan - Honshu",Okayama,JA/OY-U-PM74ar97,234.8,770.3,134.0812222,34.74111111,134.0812222,34.74111111,34.74111111,"","","","","","",Saddle-U-PM74ar97,19,215.8,134.0572222,34.74588889,http://maps.gsi.go.jp/#15/34.74111111/134.0812222
JA/OY-U-PM74av90,"Japan - Honshu",Okayama,JA/OY-U-PM74av90,446.3,1464.2,134.0823333,34.87677778,134.0823333,34.87677778,34.87677778,"","","","","","",Saddle-U-PM74av90,207.9,238.4,134.0317778,34.88166667,http://maps.gsi.go.jp/#15/34.87677778/134.0823333
JA/OY-U-PM74bq54,"Japan - Honshu",Okayama,JA/OY-U-PM74bq54,244.4,801.8,134.1257778,34.68566667,134.1257778,34.68566667,34.68566667,"","","","","","",Saddle-U-PM74bq54,14,230.4,134.1368889,34.68088889,http://maps.gsi.go.jp/#15/34.68566667/134.1257778
JA/OY-U-PM74bt62,"Japan - Honshu",Okayama,JA/OY-U-PM74bt62,194.9,639.4,134.1335556,34.80211111,134.1335556,34.80211111,34.80211111,"","","","","","",Saddle-U-PM74bt62,37.9,157,134.1277778,34.80633333,http://maps.gsi.go.jp/#15/34.80211111/134.1335556
JA/OY-U-PM74bx80,"Japan - Honshu",Okayama,JA/OY-U-PM74bx80,342,1122,134.1518889,34.96111111,134.1518889,34.96111111,34.96111111,"","","","","","",Saddle-U-PM74bx80,182.2,159.8,134.154,34.957,http://maps.gsi.go.jp/#15/34.96111111/134.1518889
JA/OY-U-PM74cq48,"Japan - Honshu",Okayama,JA/OY-U-PM74cq48,265.7,871.7,134.2018889,34.70066667,134.2018889,34.70066667,34.70066667,"","","","","","",Saddle-U-PM74cq48,86.9,178.8,134.2163333,34.69466667,http://maps.gsi.go.jp/#15/34.70066667/134.2018889
JA/OY-U-PM74cq78,"Japan - Honshu",Okayama,JA/OY-U-PM74cq78,270.3,886.8,134.2258889,34.70311111,134.2258889,34.70311111,34.70311111,"","","","","","",Saddle-U-PM74cq78,56.8,213.5,134.1837778,34.70033333,http://maps.gsi.go.jp/#15/34.70311111/134.2258889
JA/OY-U-PM74cr57,"Japan - Honshu",Okayama,JA/OY-U-PM74cr57,292.2,958.6,134.2106667,34.73788889,134.2106667,34.73788889,34.73788889,"","","","","","",Saddle-U-PM74cr57,48.9,243.3,134.212,34.75677778,http://maps.gsi.go.jp/#15/34.73788889/134.2106667
JA/OY-U-PM74cu06,"Japan - Honshu",Okayama,JA/OY-U-PM74cu06,395,1295.9,134.1674444,34.85844444,134.1674444,34.85844444,34.85844444,"","","","","","",Saddle-U-PM74cu06,217.2,177.8,134.1882222,34.86044444,http://maps.gsi.go.jp/#15/34.85844444/134.1674444
JA/OY-U-PM74cw03,"Japan - Honshu",Okayama,JA/OY-U-PM74cw03,433.3,1421.6,134.17,34.93255556,134.17,34.93255556,34.93255556,"","","","","","",Saddle-U-PM74cw03,273.6,159.7,134.2028889,34.95433333,http://maps.gsi.go.jp/#15/34.93255556/134.17
JA/OY-U-PM74dr03,"Japan - Honshu",Okayama,JA/OY-U-PM74dr03,223.6,733.6,134.2523333,34.72255556,134.2523333,34.72255556,34.72255556,"","","","","","",Saddle-U-PM74dr03,27.9,195.7,134.2535556,34.73055556,http://maps.gsi.go.jp/#15/34.72255556/134.2523333
JA/OY-U-PM74dr68,"Japan - Honshu",Okayama,JA/OY-U-PM74dr68,281.3,922.9,134.3065556,34.742,134.3065556,34.742,34.742,"","","","","","",Saddle-U-PM74dr68,88.3,193,134.3165556,34.74711111,http://maps.gsi.go.jp/#15/34.742/134.3065556
JA/OY-U-PM74ds35,"Japan - Honshu",Okayama,JA/OY-U-PM74ds35,389.2,1276.9,134.2811111,34.77388889,134.2811111,34.77388889,34.77388889,"","","","","","",Saddle-U-PM74ds35,231.3,157.9,134.2957778,34.77111111,http://maps.gsi.go.jp/#15/34.77388889/134.2811111
JA/OY-U-PM74dt14,"Japan - Honshu",Okayama,JA/OY-U-PM74dt14,354.5,1163,134.2643333,34.81133333,134.2643333,34.81133333,34.81133333,"","","","","","",Saddle-U-PM74dt14,198.6,155.9,134.2735556,34.818,http://maps.gsi.go.jp/#15/34.81133333/134.2643333
JA/OY-U-PM75aa17,"Japan - Honshu",Okayama,JA/OY-U-PM75aa17,350.4,1149.6,134.0152222,35.03077778,134.0152222,35.03077778,35.03077778,"","","","","","",Saddle-U-PM75aa17,166.9,183.5,134.0132222,35.03822222,http://maps.gsi.go.jp/#15/35.03077778/134.0152222
JA/OY-U-PM75aa56,"Japan - Honshu",Okayama,JA/OY-U-PM75aa56,331.9,1088.9,134.0464444,35.02622222,134.0464444,35.02622222,35.02622222,"","","","","","",Saddle-U-PM75aa56,174,157.9,134.0812222,35.02133333,http://maps.gsi.go.jp/#15/35.02622222/134.0464444
JA/OY-U-PM75ae88,"Japan - Honshu",Okayama,JA/OY-U-PM75ae88,592.3,1943.2,134.0702222,35.20177778,134.0702222,35.20177778,35.20177778,"","","","","","",Saddle-U-PM75ae88,367.9,224.4,134.0744444,35.20388889,http://maps.gsi.go.jp/#15/35.20177778/134.0702222
JA/OY-U-PM75ag24,"Japan - Honshu",Okayama,JA/OY-U-PM75ag24,1194.8,3919.9,134.0177778,35.26766667,134.0177778,35.26766667,35.26766667,"","","","","","",Saddle-U-PM75ag24,1031,163.8,134.0057778,35.25811111,http://maps.gsi.go.jp/#15/35.26766667/134.0177778
JA/OY-U-PM75ba01,"Japan - Honshu",Okayama,JA/OY-U-PM75ba01,352,1154.8,134.0885556,35.00822222,134.0885556,35.00822222,35.00822222,"","","","","","",Saddle-U-PM75ba01,120.1,231.9,134.1032222,35.03966667,http://maps.gsi.go.jp/#15/35.00822222/134.0885556
JA/OY-U-PM75be10,"Japan - Honshu",Okayama,JA/OY-U-PM75be10,861.3,2825.8,134.0948889,35.16811111,134.0948889,35.16811111,35.16811111,"","","","","","",Saddle-U-PM75be10,710.8,150.5,134.1386667,35.19488889,http://maps.gsi.go.jp/#15/35.16811111/134.0948889
JA/OY-U-PM75bf07,"Japan - Honshu",Okayama,JA/OY-U-PM75bf07,990.4,3249.3,134.0843333,35.24011111,134.0843333,35.24011111,35.24011111,"","","","","","",Saddle-U-PM75bf07,838,152.4,134.087,35.24833333,http://maps.gsi.go.jp/#15/35.24011111/134.0843333
JA/OY-U-PM75bg48,"Japan - Honshu",Okayama,JA/OY-U-PM75bg48,990.3,3249,134.1168889,35.28355556,134.1168889,35.28355556,35.28355556,"","","","","","",Saddle-U-PM75bg48,823.2,167.1,134.1093333,35.29244444,http://maps.gsi.go.jp/#15/35.28355556/134.1168889
JA/OY-U-PM75dd58,"Japan - Honshu",Okayama,JA/OY-U-PM75dd58,723.4,2373.3,134.2938889,35.15844444,134.2938889,35.15844444,35.15844444,"","","","","","",Saddle-U-PM75dd58,547.2,176.2,134.289,35.16933333,http://maps.gsi.go.jp/#15/35.15844444/134.2938889
JA/OY-U-PM75de10,"Japan - Honshu",Okayama,JA/OY-U-PM75de10,931.2,3055.1,134.2616667,35.16788889,134.2616667,35.16788889,35.16788889,"","","","","","",Saddle-U-PM75de10,751.5,179.7,134.2641111,35.17288889,http://maps.gsi.go.jp/#15/35.16788889/134.2616667
